date,0
1971-06-02,0.3766227888769469
1971-07-01,0.3729729632734301
1971-07-31,0.12299460344636115
1971-08-16,0.07016470985556178
1971-08-31,0.019438480038932227
1971-09-14,-0.02941044728591402
1971-09-30,-0.12864828940757078
1971-10-15,-0.12206173379137342
1971-10-28,-0.13373221364791588
1971-11-14,-0.15380450229091014
1971-11-30,-0.01280001605022485
1971-12-15,-0.08190042694381416
1971-12-29,0.008972978733003734
1972-01-13,-0.02332904579633932
1972-01-28,0.033016255734497735
1972-02-16,0.08976463074971175
1972-02-28,0.06819318063806556
1972-03-16,-0.02660325899230398
1972-03-29,-0.05070455252771788
1972-04-14,0.031005871710456434
1972-05-03,-0.019550184394988124
1972-05-15,0.017761512414519398
1972-05-30,-0.05478714490628844
1972-06-14,-0.027866048288004652
1972-07-03,-0.019503446976500527
1972-07-14,-0.017887602085089327
1972-08-01,-0.020566952703926944
1972-08-15,0.008989803559747989
1972-08-29,-0.053837559898732845
1972-09-15,-0.10084725593819077
1972-09-29,-0.12758397421029744
1972-10-17,-0.1977989820420628
1972-11-02,-0.18626998286858
1972-11-15,-0.05199490198032719
1972-11-28,-0.008411945503254525
1972-12-13,-0.03291920374894608
1972-12-28,-0.06592342042574262
1973-01-17,-0.20007810757751454
1973-01-29,-0.172505098889563
1973-02-15,-0.19257966714948094
1973-03-02,0.048215662681731164
1973-03-15,0.002494691758655909
1973-03-29,-0.08433816145393491
1973-04-18,-0.0425779265524755
1973-05-04,-0.07814495095412854
1973-05-14,0.019600489973280677
1973-05-28,0.11682532834155301
1973-06-12,0.030875757670792536
1973-06-28,-0.11717028884994685
1973-08-02,-0.2656573565255843
1973-08-15,-0.23262837213492504
1973-08-27,-0.3693069030756355
1973-09-18,-0.38143103023647584
1973-10-01,-0.22829383715830065
1973-10-18,-0.22479633688699763
1973-10-31,-0.049186011974452715
1973-11-16,-0.006180079424604079
1973-11-29,0.01780138360257566
1973-12-13,0.1925377907778436
1974-01-18,0.2894975385323486
1974-02-01,0.2992021046192448
1974-02-18,0.2579369189534062
1974-03-04,0.16522021232012118
1974-03-19,0.1994651396592868
1974-04-02,0.2525898578074415
1974-04-17,0.09938782132548885
1974-05-02,0.02528780328210556
1974-05-20,-0.0015880172628002232
1974-06-04,-0.05709007077565653
1974-06-18,-0.030816906532342925
1974-07-03,-0.1361307982987343
1974-07-19,-0.16776807247902203
1974-08-02,-0.16739065636774275
1974-08-20,-0.11938489738536773
1974-09-02,-0.23354310400266454
1974-09-18,-0.1056296808608892
1974-10-03,-0.03518636592442492
1974-10-16,0.01698372169220974
1974-10-31,0.2899211997282176
1974-11-20,0.37065288665097285
1974-12-03,0.4682043240065694
1974-12-19,0.5270576936541556
1975-01-03,0.574916339276401
1975-01-15,0.49035541905614477
1975-01-29,0.6262628231721818
1975-02-16,0.4508267866968021
1975-03-06,0.4468811940179689
1975-03-20,0.38760865160659463
1975-04-04,0.5180015287633057
1975-04-17,0.5448511728287606
1975-05-09,0.17982238967464315
1975-05-21,0.3955911955345033
1975-06-02,0.3512778792978608
1975-06-17,0.505435614538065
1975-07-01,0.20017886713871502
1975-07-16,0.15305529640888715
1975-07-30,0.1257275704951364
1975-08-15,0.008853271631289461
1975-08-29,-0.031705719811696564
1975-09-16,0.06792510625529324
