date,0
1981-01-19,0.4337354541877483
1981-04-01,0.45533932110340514
1981-04-16,0.2726847120575855
1981-05-04,0.1844692240833421
1981-05-15,0.12012855015730728
1981-06-03,0.047578791417266286
1981-07-03,-0.07079264245117467
1981-07-17,-0.12554315707218588
1981-07-30,-0.1162346144131512
1981-08-19,-0.32635686219662663
1981-09-02,-0.4042144192395789
1981-09-17,-0.46700172751189495
1981-10-01,-0.5243817323062563
1981-10-19,-0.3643579084578259
1981-11-05,-0.20089573790286352
1981-11-19,-0.30336904986489954
1981-12-03,-0.2151885192500922
1981-12-31,-0.20488656775291547
1982-01-19,-0.14205722502254403
1982-02-02,-0.14658309177020734
1982-02-18,-0.18818605079224637
1982-03-04,-0.17136421149339331
1982-03-18,-0.10691696032589171
1982-04-01,-0.19253541783803207
1982-04-16,-0.2594323093591646
1982-05-03,-0.3298820560735307
1982-05-13,-0.3987803690114182
1982-05-27,-0.4739494297475515
1982-06-18,-0.5998564261958099
1982-07-01,-0.5362290946039268
1982-07-19,-0.6709655012949611
1982-08-02,-0.7337576898553841
1982-08-19,-0.8119471897539081
1982-08-31,-0.843514970031459
1982-09-16,-0.8863066468503586
1982-09-30,-0.96173955798402
1982-11-02,-0.8580124132795521
1982-11-18,-0.8812325437352484
1982-12-02,-0.7957583991516697
1982-12-16,-0.6389032250937985
1982-12-30,-0.5037192156178791
1983-01-20,-0.3697650480718693
1983-02-03,-0.29403406176518976
1983-02-17,-0.30301931037061447
1983-03-03,-0.3944637612557864
1983-03-17,-0.45058522212033103
1983-03-31,-0.20777026331009218
1983-04-19,-0.24256481084656745
1983-05-03,-0.11643413254989232
1983-05-19,-0.09470964061684928
1983-06-02,-0.024696847667469157
1983-06-16,-0.2534892007577758
1983-06-30,-0.43128552312099444
1983-07-19,-0.5978732273948872
1983-08-04,-0.7066593789623001
1983-08-18,-0.7822767816202372
1983-09-01,-0.8753660539571941
1983-09-19,-0.7368613537472064
1983-10-05,-0.8327755973129458
1983-10-19,-0.861437653812068
1983-11-03,-0.8610572102988514
1983-11-17,-0.929437024645424
1983-12-19,-0.5925604224376719
1984-01-02,-0.424961207375814
1984-01-19,-0.1500464204867309
1984-02-01,0.004553141713751874
1984-02-16,0.010497351822231993
1984-03-01,-0.13044777599394464
1984-03-15,-0.1921544665384871
1984-04-02,-0.16693218666834753
1984-04-19,-0.2629145800560493
1984-05-02,-0.33710651932174707
1984-05-15,-0.37833429004323826
1984-05-30,-0.26947286604176557
1984-06-19,-0.32003737201085936
1984-07-02,-0.43779611416895614
1984-07-19,-0.4085210985190102
1984-08-02,-0.5051330912156853
1984-08-16,-0.5888310911328192
1984-08-31,-0.6628623680698442
1984-09-19,-0.6001447213857651
1984-10-03,-0.37641156803717
1984-10-18,-0.3650756996094795
1984-10-29,-0.2643138281675086
1984-11-15,-0.3981424417573247
1984-11-28,-0.1827229816466407
1984-12-19,-0.23407770130590455
1985-01-04,-0.16724007716512346
1985-01-15,-0.286191843038071
1985-01-29,-0.1577587865612875
1985-02-15,-0.2641554234895682
1985-03-01,-0.25769653844826856
1985-03-15,-0.2922792344578662
1985-03-29,-0.2473538779847837
1985-04-15,-0.07968786997510646
1985-05-02,-0.32175362972414634
1985-05-14,-0.3346497148108796
1985-05-29,-0.3961397582230868
1985-06-19,-0.3359084236348362
1985-07-02,-0.3380612773610723
1985-07-18,-0.46535786280014424
1985-08-01,-0.4500273487178572
1985-08-15,-0.40991914733238133
1985-08-30,-0.41916457109305516
1985-09-17,-0.4761151716994152
1985-09-30,-0.543695188270533
1985-10-16,-0.6124741550511641
1985-10-29,-0.6618030071039807
1985-11-15,-0.5107103140369305
1985-11-28,-0.5905033699569877
1985-12-18,-0.46834461837035013
1986-01-13,-0.18795455013623608
1986-01-28,-0.03483404236567944
1986-02-14,-0.27945303130001786
1986-03-05,-0.4326857580122905
1986-03-19,-0.473592029804216
1986-04-04,-0.3493258967132016
1986-04-17,-0.44477611210737655
1986-05-02,-0.24340706248737787
1986-05-20,-0.5728637763053313
1986-05-27,-0.6309534474951928
1986-06-19,-0.7540679043367784
1986-07-02,-0.8538181641107259
1986-07-17,-0.9158587313495594
1986-07-30,-0.951165443303903
1986-08-14,-1.0784295307855394
1986-08-28,-1.0627031069504085
1986-09-15,-1.1150208301630582
1986-10-01,-1.227083663529897
1986-10-17,-1.2929565244691839
1986-10-30,-1.0117098761204182
1986-11-17,-1.0465470778404626
1986-12-01,-0.8615540567348137
1986-12-16,-0.8874084868322909
1987-01-28,-0.8189877786201705
1987-02-16,-0.8482015873441071
1987-03-02,-0.7879847396403346
1987-03-17,-0.7514126837914901
1987-04-01,-0.5958642328695973
1987-04-15,-0.5969814725165192
1987-04-29,-0.7187917906816228
1987-05-15,-0.7672503862919806
1987-06-02,-0.7414138966652664
1987-06-16,-0.6611096354940678
1987-07-01,-0.7205094900559879
1987-07-17,-0.7162083081650559
1987-07-30,-0.42792247204142275
1987-09-28,-0.4992592785811045
1987-10-19,-0.4217305141986982
1987-10-29,-0.3959310747700182
1987-11-12,-0.4842858562534962
1987-12-01,-0.2407283068859889
1987-12-18,-0.31668484704089783
1987-12-29,-0.17393002031545923
1988-01-15,-0.001651049512147118
1988-01-28,0.21614871928058954
1988-02-16,0.2388007901174407
1988-03-01,0.10452482559426413
1988-03-18,0.19368299906681563
1988-03-31,0.256256278483991
1988-04-15,0.1315832558950345
1988-04-29,0.04543260924964976
1988-05-17,-0.022877559660659408
1988-05-30,-0.08085577692780155
1988-06-16,-0.18618839501530604
1988-06-29,-0.2660764167819549
1988-07-18,-0.22462821249505227
1988-08-01,-0.30191148951421587
1988-08-18,-0.520808186252216
1988-09-01,-0.6165453952232416
1988-09-15,-0.648334384095685
1988-09-29,-0.6261938981831359
1988-10-14,-0.5104014394406815
1988-10-31,-0.6511422979498922
1988-11-17,-0.6795442139435457
1988-12-01,-0.6690797681110274
1988-12-20,-0.47136389110886734
1988-12-30,-0.48768456789093517
1989-01-17,-0.46584194058221073
1989-01-31,-0.5707019586732407
1989-02-16,-0.5843535950905785
1989-03-02,-0.5089107168033378
1989-03-16,-0.3183013737479792
1989-04-03,-0.2241880951692261
1989-04-17,-0.21124065878179565
1989-05-01,-0.3096768990166552
1989-05-17,-0.4611351205017158
1989-05-30,-0.6142894443094717
1989-06-16,-0.5617425801756013
1989-06-30,-0.7115669343080615
1989-07-18,-0.7634520196534378
1989-08-01,-0.8298408823249117
1989-08-17,-0.8323951681231796
1989-08-31,-0.7852779975443165
1989-09-19,-0.668291049627632
1989-10-02,-0.7707527362385695
1989-10-17,-0.7697321023446768
1989-10-31,-0.7407261712690503
1989-11-16,-0.7179203928298266
1989-11-30,-0.758394479062841
1989-12-19,-0.58524676134894
1990-01-02,-0.5228771120779769
1990-01-18,-0.5918019340433331
1990-02-01,-0.5573330050080474
1990-02-15,-0.408411934511264
1990-03-01,-0.31855597719210804
1990-03-16,-0.45453907805710236
1990-03-30,-0.5109307601302164
1990-04-18,-0.6526199711708558
1990-05-03,-0.7122326351789612
1990-05-17,-0.6975197224381251
1990-05-31,-0.7719562325685432
1990-06-18,-0.8302445390602702
1990-07-02,-0.8746762350354653
1990-07-19,-0.9911084092693412
1990-08-02,-1.1010127039904585
1990-08-17,-1.1549474092005418
1990-09-03,-1.1330548134407956
1990-09-20,-1.159125024392213
1990-10-04,-1.0855940336069763
1990-10-18,-1.1192361758831708
1990-11-01,-1.0738015810953314
1990-11-16,-0.9943618030481489
1990-11-30,-0.8774063395951262
1990-12-19,-0.9349309074485259
1991-01-02,-0.7576241849394483
1991-01-17,-0.6778833771842965
1991-01-31,-0.7586194759857399
1991-02-19,-0.9798121443007057
1991-03-03,-0.8451490271345594
1991-03-18,-0.9116496859638406
1991-04-02,-0.8963491936675378
1991-04-17,-0.9033889452722357
